payment_id,order_id,payment_method,amount,payment_date
2196,2196,paypal,216.21,2025-04-30
2197,2197,paypal,62.61,2024-06-30
2198,2198,card,123.06,2024-05-06
2199,2199,paypal,17.88,2024-08-12
2200,2200,paypal,10.48,2025-07-27
2201,2201,bank,73.64,2023-03-11
2202,2202,paypal,339.31,2023-10-26
2203,2203,card,530.72,2022-12-10
2204,2204,card,632.08,2025-04-10
2205,2205,bank,119.42,2024-12-10
2206,2206,card,59.74,2024-09-14
2207,2207,paypal,67.18,2023-04-21
2208,2208,card,472.11,2025-10-02
2209,2209,paypal,305.11,2025-10-18
2210,2210,card,248.02,2023-07-01
2211,2211,card,35.2,2023-09-14
2212,2212,bank,125.06,2025-02-15
2213,2213,paypal,51.46,2024-03-22
2214,2214,card,434.06,2025-04-24
2215,2215,card,77.32,2024-04-29
2216,2216,card,64.68,2023-05-24
2217,2217,bank,299.21,2023-12-18
2218,2218,bank,119.97,2023-09-11
2219,2219,card,59.47,2024-01-08
2220,2220,bank,256.55,2024-08-01
2221,2221,card,8.8,2025-03-08
2222,2222,bank,113.19,2023-07-10
2223,2223,bank,148.2,2023-11-25
2224,2224,bank,185.17,2025-05-23
2225,2225,bank,38.3,2024-03-14
2226,2226,bank,49.76,2025-01-22
2227,2227,bank,302.25,2024-01-20
2228,2228,card,24.3,2025-07-23
2229,2229,paypal,64.2,2023-01-23
2230,2230,bank,78.58,2023-01-03
2231,2231,card,245.64,2023-08-03
2232,2232,paypal,23.83,2024-12-02
2233,2233,bank,769.72,2023-11-05
2234,2234,bank,270.89,2022-11-22
2235,2235,paypal,91.55,2022-11-27
2236,2236,card,97.29,2025-09-24
2237,2237,card,123.3,2025-01-30
2238,2238,paypal,182.27,2024-09-26
2239,2239,paypal,11.43,2025-06-13
2240,2240,bank,246.2,2024-07-15
2241,2241,paypal,88.66,2024-07-18
2242,2242,bank,295.68,2023-02-25
2243,2243,bank,131.83,2023-02-14
2244,2244,paypal,77.37,2023-05-17
2245,2245,card,218.21,2024-07-10
2246,2246,card,24.2,2025-01-13
2247,2247,bank,192.87,2023-09-28
2248,2248,paypal,8.47,2023-03-17
2249,2249,bank,153.5,2023-03-25
2250,2250,card,32.82,2025-09-20
2251,2251,paypal,609.9,2023-09-14
2252,2252,paypal,12.24,2025-06-26
2253,2253,bank,35.56,2024-04-24
2254,2254,paypal,135.08,2022-12-26
2255,2255,paypal,566.91,2023-02-02
2256,2256,card,51.24,2023-03-01
2257,2257,card,429.81,2024-06-24
2258,2258,bank,212.36,2025-02-20
2259,2259,paypal,55.33,2023-02-18
2260,2260,bank,143.9,2025-06-28
2261,2261,paypal,100.91,2025-08-26
2262,2262,bank,6735.1,2024-01-29
2263,2263,card,99.41,2023-03-26
2264,2264,card,756.58,2024-02-19
2265,2265,bank,94.41,2025-07-28
2266,2266,bank,548.39,2025-06-20
2267,2267,card,315.76,2023-03-12
2268,2268,bank,277.2,2024-03-30
2269,2269,bank,385.82,2023-02-11
2270,2270,bank,384.63,2024-10-25
2271,2271,bank,4.38,2024-08-17
2272,2272,card,19.9,2023-08-23
2273,2273,card,19.36,2025-07-27
2274,2274,bank,29.78,2025-02-07
2275,2275,card,359.06,2023-09-20
2276,2276,card,74.88,2025-05-15
2277,2277,bank,73.96,2024-10-10
2278,2278,bank,70.54,2025-08-16
2279,2279,card,285.96,2024-08-20
2280,2280,paypal,461.43,2025-07-24
2281,2281,paypal,344.01,2023-07-05
2282,2282,card,342.69,2023-02-06
2283,2283,card,130.74,2024-06-18
2284,2284,paypal,4.65,2023-10-25
2285,2285,card,50.68,2025-08-09
2286,2286,bank,340.21,2024-01-28
2287,2287,paypal,170.42,2024-01-11
2288,2288,bank,4.4,2022-12-14
2289,2289,paypal,16.16,2024-12-26
2290,2290,paypal,99.03,2024-10-03
2291,2291,paypal,37.34,2024-10-06
2292,2292,paypal,44.11,2025-06-09
2293,2293,paypal,84.45,2024-02-01
2294,2294,paypal,444.64,2024-07-15
2295,2295,card,47.63,2023-07-29
2296,2296,paypal,340.65,2023-02-17
2297,2297,card,572.23,2024-10-16
2298,2298,card,184.43,2023-06-29
2299,2299,bank,172.65,2024-08-11
2300,2300,card,139.76,2024-08-17
2301,2301,card,287.19,2025-09-26
2302,2302,bank,8.09,2023-06-13
2303,2303,card,98.51,2025-05-31
2304,2304,paypal,14.5,2023-06-24
2305,2305,bank,42.58,2024-05-09
2306,2306,card,37.02,2022-12-24
2307,2307,paypal,124.53,2025-04-01
2308,2308,bank,264.58,2023-04-16
2309,2309,bank,34.1,2024-12-25
2310,2310,card,72.24,2025-07-19
2311,2311,paypal,42.41,2024-11-29
2312,2312,paypal,41.0,2024-07-13
2313,2313,card,112.11,2023-02-04
2314,2314,bank,12.99,2023-07-26
2315,2315,paypal,156.43,2025-04-13
2316,2316,paypal,526.56,2025-11-10
2317,2317,paypal,136.28,2025-06-09
2318,2318,paypal,161.35,2023-03-01
2319,2319,bank,596.61,2024-01-07
2320,2320,bank,27.24,2022-12-22
2321,2321,paypal,351.07,2024-07-30
2322,2322,card,758.2,2025-02-13
2323,2323,bank,287.88,2025-10-06
2324,2324,bank,951.22,2025-02-25
2325,2325,bank,149.81,2024-01-03
2326,2326,paypal,32.25,2023-03-08
2327,2327,bank,540.6,2023-09-19
2328,2328,card,695.21,2023-09-21
2329,2329,bank,293.33,2023-09-27
2330,2330,paypal,117.21,2024-10-29
2331,2331,card,1132.22,2023-11-13
2332,2332,bank,84.84,2023-04-07
2333,2333,bank,141.11,2023-06-17
2334,2334,card,45.1,2024-03-20
2335,2335,bank,157.71,2024-05-26
2336,2336,bank,28.09,2023-08-10
2337,2337,bank,1609.74,2023-10-02
2338,2338,bank,151.02,2024-05-06
2339,2339,card,293.01,2024-08-02
2340,2340,bank,302.82,2023-05-10
2341,2341,bank,198.03,2024-11-12
2342,2342,card,54.81,2025-03-14
2343,2343,card,124.93,2023-03-26
2344,2344,paypal,652.56,2024-11-13
2345,2345,card,231.2,2022-12-03
2346,2346,paypal,339.06,2023-10-01
2347,2347,card,321.17,2023-08-01
2348,2348,card,136.59,2025-10-12
2349,2349,paypal,21.06,2023-04-25
2350,2350,card,108.86,2023-03-22
2351,2351,bank,667.86,2025-06-14
2352,2352,bank,523.64,2023-08-03
2353,2353,bank,187.02,2022-11-21
2354,2354,card,242.39,2024-07-06
2355,2355,bank,145.5,2023-05-13
2356,2356,card,24.32,2023-10-28
2357,2357,paypal,841.78,2024-09-08
2358,2358,paypal,490.52,2023-11-26
2359,2359,bank,280.93,2025-01-28
2360,2360,card,30.08,2025-09-25
2361,2361,paypal,45.02,2024-03-29
2362,2362,card,172.05,2023-06-17
2363,2363,paypal,935.18,2024-11-19
2364,2364,bank,47.19,2024-12-29
2365,2365,card,246.87,2025-03-15
2366,2366,card,594.19,2025-04-28
2367,2367,paypal,68.86,2024-05-10
2368,2368,bank,105.47,2024-06-28
2369,2369,bank,463.57,2023-05-24
2370,2370,paypal,613.55,2023-09-13
2371,2371,paypal,62.53,2023-10-22
2372,2372,bank,56.71,2024-10-14
2373,2373,bank,89.38,2023-03-13
2374,2374,bank,133.33,2025-09-26
2375,2375,bank,581.27,2025-03-15
2376,2376,bank,327.86,2024-02-24
2377,2377,paypal,64.56,2024-03-12
2378,2378,paypal,217.83,2024-01-02
2379,2379,bank,78.96,2025-05-30
2380,2380,card,609.59,2023-02-04
2381,2381,paypal,382.72,2023-08-07
2382,2382,paypal,80.2,2025-05-05
2383,2383,card,38.88,2024-04-08
2384,2384,card,90.27,2023-01-31
2385,2385,bank,334.94,2023-06-26
2386,2386,card,15.96,2024-07-28
2387,2387,paypal,342.63,2024-02-19
2388,2388,card,54.16,2025-01-24
2389,2389,bank,37.56,2023-01-27
2390,2390,bank,166.34,2023-04-18
2391,2391,bank,441.66,2024-09-17
2392,2392,bank,99.75,2024-01-18
2393,2393,paypal,107.3,2024-02-09
2394,2394,bank,228.53,2023-02-14
2395,2395,card,56.07,2023-11-19
2396,2396,bank,49.24,2024-10-21
2397,2397,bank,112.65,2023-10-05
2398,2398,paypal,137.5,2025-10-15
2399,2399,bank,254.6,2023-12-16
2400,2400,paypal,31.56,2023-04-27
2401,2401,paypal,338.3,2024-08-02
2402,2402,card,38.53,2024-11-20
2403,2403,paypal,353.55,2025-02-26
2404,2404,paypal,157.96,2023-05-10
2405,2405,card,291.35,2023-06-25
2406,2406,card,49.76,2024-11-11
2407,2407,bank,67.39,2025-01-03
2408,2408,paypal,41.44,2025-09-23
2409,2409,paypal,115.14,2025-01-25
2410,2410,card,209.8,2023-08-11
2411,2411,bank,487.42,2023-09-07
2412,2412,paypal,128.3,2023-03-20
2413,2413,bank,154.11,2022-12-15
2414,2414,bank,194.53,2023-07-27
2415,2415,bank,41.2,2025-08-07
2416,2416,card,61.33,2023-04-16
2417,2417,bank,14.64,2024-12-20
2418,2418,bank,403.54,2025-05-25
2419,2419,bank,108.34,2025-03-02
2420,2420,card,288.37,2023-08-27
2421,2421,paypal,329.56,2023-04-25
2422,2422,bank,264.15,2025-07-24
2423,2423,bank,46.78,2023-09-17
2424,2424,card,63.51,2023-12-29
2425,2425,card,202.6,2025-02-03
2426,2426,card,146.0,2024-09-03
2427,2427,bank,140.09,2023-08-16
2428,2428,card,177.51,2025-04-29
2429,2429,bank,69.94,2025-03-19
2430,2430,bank,171.7,2024-05-02
2431,2431,bank,742.05,2024-12-22
2432,2432,paypal,153.28,2025-10-24
2433,2433,paypal,88.6,2025-06-16
2434,2434,paypal,1201.23,2024-09-30
2435,2435,paypal,191.85,2023-11-19
2436,2436,bank,278.57,2024-09-15
2437,2437,paypal,113.22,2023-11-15
2438,2438,bank,365.29,2025-03-05
2439,2439,paypal,144.14,2023-11-30
2440,2440,bank,246.6,2023-05-19
2441,2441,bank,244.41,2025-01-29
2442,2442,bank,35.9,2023-08-20
2443,2443,paypal,66.17,2025-03-17
2444,2444,paypal,37.62,2025-10-11
2445,2445,paypal,217.26,2024-03-26
2446,2446,paypal,69.92,2024-08-12
2447,2447,card,55.18,2023-01-01
2448,2448,card,140.72,2024-04-27
2449,2449,paypal,47.29,2023-11-08
2450,2450,bank,74.48,2025-04-25
2451,2451,card,1150.0,2024-10-19
2452,2452,paypal,127.89,2022-12-25
2453,2453,bank,572.7,2024-12-25
2454,2454,paypal,341.8,2025-11-19
2455,2455,bank,15.66,2025-05-19
2456,2456,bank,122.59,2025-03-16
2457,2457,bank,191.57,2025-08-05
2458,2458,paypal,233.12,2024-09-19
2459,2459,card,77.59,2024-08-07
2460,2460,bank,313.47,2025-10-11
2461,2461,bank,44.33,2023-05-22
2462,2462,paypal,228.27,2024-10-27
2463,2463,card,219.17,2024-12-02
2464,2464,card,184.3,2025-11-08
2465,2465,bank,143.29,2023-02-25
2466,2466,bank,433.73,2024-08-08
2467,2467,bank,114.75,2024-12-27
2468,2468,bank,30.94,2023-11-24
2469,2469,card,141.21,2024-08-09
2470,2470,paypal,58.06,2025-02-02
2471,2471,paypal,300.56,2023-07-08
2472,2472,card,468.44,2022-12-18
2473,2473,paypal,471.89,2024-06-12
2474,2474,paypal,19.96,2022-11-26
2475,2475,card,43.02,2024-06-24
2476,2476,paypal,349.01,2025-03-07
2477,2477,card,616.95,2023-07-04
2478,2478,card,1506.76,2023-04-01
2479,2479,card,157.56,2025-09-05
2480,2480,card,753.11,2023-08-11
2481,2481,paypal,92.58,2023-08-27
2482,2482,card,85.5,2023-10-30
2483,2483,bank,170.66,2025-07-24
2484,2484,paypal,135.84,2024-05-19
2485,2485,paypal,118.09,2024-04-12
2486,2486,paypal,907.68,2025-10-05
2487,2487,card,66.87,2023-07-22
2488,2488,paypal,22.06,2023-04-06
2489,2489,paypal,100.66,2024-07-21
2490,2490,bank,533.14,2025-10-08
2491,2491,paypal,4.58,2025-09-10
2492,2492,card,134.64,2024-06-13
2493,2493,paypal,214.16,2022-12-14
2494,2494,bank,47.68,2024-04-20
2495,2495,card,1050.69,2025-03-05
2496,2496,paypal,129.67,2024-10-14
2497,2497,paypal,17.09,2023-04-29
2498,2498,paypal,329.61,2025-10-22
2499,2499,paypal,104.13,2024-01-07
2500,2500,card,119.43,2024-08-11
2501,2501,card,767.06,2025-04-25
2502,2502,bank,69.42,2023-07-09
2503,2503,card,70.71,2023-03-16
2504,2504,card,8.88,2025-02-13
2505,2505,card,166.59,2025-08-30
2506,2506,bank,34.62,2023-08-15
2507,2507,bank,15.26,2023-03-15
2508,2508,bank,100.58,2025-04-27
2509,2509,paypal,631.59,2023-06-25
2510,2510,bank,194.1,2024-04-10
2511,2511,paypal,273.16,2025-04-19
2512,2512,paypal,195.62,2024-08-03
2513,2513,card,73.74,2024-10-30
2514,2514,bank,25.22,2025-06-01
2515,2515,card,151.58,2023-01-17
2516,2516,bank,473.9,2025-04-04
2517,2517,card,3924.36,2025-05-27
2518,2518,bank,28.27,2025-02-25
2519,2519,paypal,36.9,2025-10-16
2520,2520,bank,105.54,2024-01-09
2521,2521,paypal,184.59,2023-11-20
2522,2522,bank,51.7,2024-09-18
2523,2523,bank,144.14,2025-07-16
2524,2524,paypal,279.04,2025-06-25
2525,2525,card,48.77,2025-03-09
2526,2526,bank,155.46,2024-02-11
2527,2527,paypal,775.94,2025-03-15
2528,2528,card,8.66,2022-12-19
2529,2529,card,759.24,2023-07-23
2530,2530,paypal,550.21,2023-06-06
2531,2531,paypal,92.16,2023-01-18
2532,2532,paypal,52.08,2024-04-15
2533,2533,paypal,56.94,2023-01-15
2534,2534,card,4469.07,2025-06-17
2535,2535,card,42.1,2025-10-31
2536,2536,paypal,66.39,2023-11-09
2537,2537,bank,184.16,2025-09-17
2538,2538,bank,246.93,2025-03-15
2539,2539,card,114.79,2024-09-24
2540,2540,card,227.51,2025-06-04
2541,2541,paypal,44.3,2025-10-26
2542,2542,bank,59.46,2023-12-11
2543,2543,paypal,22.22,2025-01-18
2544,2544,paypal,304.76,2024-02-16
2545,2545,bank,127.74,2025-08-27
2546,2546,paypal,189.48,2023-06-12
2547,2547,bank,130.58,2024-02-24
2548,2548,card,190.91,2025-06-17
2549,2549,bank,5.87,2024-04-29
2550,2550,card,43.51,2025-06-21
2551,2551,bank,223.77,2025-01-21
2552,2552,card,188.7,2025-04-01
2553,2553,paypal,369.07,2025-07-22
2554,2554,bank,9.95,2023-03-02
2555,2555,paypal,262.26,2025-08-19
2556,2556,card,99.5,2023-03-28
2557,2557,card,79.14,2024-02-04
2558,2558,paypal,414.07,2024-05-14
2559,2559,card,364.23,2024-10-24
2560,2560,card,7.83,2025-07-17
2561,2561,bank,120.99,2025-03-20
2562,2562,bank,269.96,2025-01-14
2563,2563,card,18.54,2024-11-04
2564,2564,bank,73.12,2023-01-11
2565,2565,bank,414.6,2025-11-07
2566,2566,paypal,17.49,2025-09-04
2567,2567,card,238.47,2024-10-06
2568,2568,paypal,88.66,2023-04-13
2569,2569,paypal,403.61,2024-05-24
2570,2570,card,297.32,2023-08-22
2571,2571,bank,58.2,2023-11-23
2572,2572,card,109.8,2025-03-14
2573,2573,paypal,103.57,2024-08-02
2574,2574,card,118.51,2024-10-16
2575,2575,card,19.8,2024-07-18
2576,2576,card,44.23,2024-12-03
2577,2577,card,46.81,2023-09-17
2578,2578,card,173.86,2025-03-06
2579,2579,bank,495.11,2025-09-04
2580,2580,paypal,39.24,2023-09-09
2581,2581,bank,13.28,2023-01-01
2582,2582,bank,288.64,2025-06-30
2583,2583,card,110.73,2024-10-24
2584,2584,paypal,420.84,2024-01-20
2585,2585,card,671.4,2024-07-01
2586,2586,card,254.3,2023-03-22
2587,2587,paypal,34.66,2025-06-27
2588,2588,paypal,77.88,2023-03-01
2589,2589,card,29.29,2025-07-19
2590,2590,card,41.9,2025-09-18
2591,2591,paypal,17.12,2024-11-06
2592,2592,card,498.64,2024-12-26
2593,2593,paypal,156.44,2025-06-23
2594,2594,card,152.13,2025-02-26
2595,2595,bank,238.65,2024-12-24
2596,2596,card,73.62,2024-07-08
2597,2597,card,601.72,2025-03-09
2598,2598,card,325.62,2023-07-11
2599,2599,paypal,83.64,2025-07-12
2600,2600,bank,157.89,2025-04-30
2601,2601,card,58.26,2024-09-27
2602,2602,card,90.13,2025-01-12
2603,2603,paypal,37.63,2025-01-02
2604,2604,bank,148.2,2023-07-16
2605,2605,card,352.14,2023-06-06
2606,2606,card,26.52,2024-03-28
2607,2607,card,166.64,2025-01-27
2608,2608,bank,130.32,2025-05-05
2609,2609,card,331.41,2023-09-21
2610,2610,bank,113.0,2024-12-26
2611,2611,card,16.2,2023-01-16
2612,2612,bank,280.53,2025-08-15
2613,2613,paypal,1729.04,2025-02-22
2614,2614,bank,213.4,2024-03-27
2615,2615,card,83.22,2025-10-16
2616,2616,card,107.52,2025-02-11
2617,2617,bank,105.61,2022-11-21
2618,2618,paypal,346.79,2024-08-01
2619,2619,bank,82.78,2025-08-18
2620,2620,paypal,176.68,2023-09-06
2621,2621,card,207.93,2025-10-13
2622,2622,card,896.78,2025-07-19
2623,2623,paypal,355.72,2023-11-26
2624,2624,bank,59.5,2024-06-15
2625,2625,paypal,11.02,2023-02-12
2626,2626,card,140.1,2025-11-01
2627,2627,bank,154.0,2024-01-13
2628,2628,paypal,687.86,2023-01-08
2629,2629,paypal,232.86,2025-09-15
2630,2630,bank,147.18,2024-05-31
2631,2631,bank,124.98,2024-07-15
2632,2632,card,1349.22,2024-07-05
2633,2633,paypal,1796.07,2025-07-12
2634,2634,bank,226.35,2024-04-22
2635,2635,paypal,91.68,2025-10-20
2636,2636,card,336.69,2024-10-31
2637,2637,card,278.64,2025-04-26
2638,2638,paypal,40.38,2023-01-20
2639,2639,paypal,526.86,2023-01-04
2640,2640,paypal,231.98,2025-09-29
2641,2641,paypal,248.79,2023-06-04
2642,2642,bank,415.16,2023-08-09
2643,2643,paypal,133.84,2024-01-26
2644,2644,paypal,390.47,2025-03-14
2645,2645,paypal,174.25,2023-08-19
2646,2646,bank,390.4,2024-05-05
2647,2647,bank,25.42,2024-06-20
2648,2648,paypal,44.18,2024-01-13
2649,2649,card,106.73,2023-12-16
2650,2650,paypal,21.8,2023-08-31
2651,2651,card,748.68,2025-02-12
2652,2652,paypal,49.02,2024-07-22
2653,2653,card,124.69,2024-11-06
2654,2654,paypal,242.77,2025-05-31
2655,2655,paypal,345.87,2024-07-25
2656,2656,bank,254.53,2023-09-23
2657,2657,bank,138.06,2023-06-28
2658,2658,paypal,50.97,2024-05-21
2659,2659,bank,274.53,2025-06-26
2660,2660,card,42.85,2024-02-22
2661,2661,bank,43.16,2023-09-06
2662,2662,card,5.96,2025-08-07
2663,2663,card,47.37,2023-12-09
2664,2664,paypal,1506.34,2025-08-03
2665,2665,paypal,344.84,2023-06-13
2666,2666,paypal,34.42,2025-10-14
2667,2667,card,22.89,2025-02-28
2668,2668,bank,102.35,2025-05-01
2669,2669,bank,554.42,2024-01-16
2670,2670,card,413.85,2024-07-22
2671,2671,paypal,354.77,2023-10-31
2672,2672,card,117.38,2023-09-19
2673,2673,paypal,148.46,2025-03-18
2674,2674,bank,510.18,2025-04-29
2675,2675,card,153.74,2023-05-02
2676,2676,paypal,59.84,2024-04-28
2677,2677,paypal,135.21,2024-08-07
2678,2678,paypal,44.96,2023-08-01
2679,2679,bank,758.93,2024-01-03
2680,2680,bank,580.67,2023-03-23
2681,2681,paypal,46.97,2025-10-16
2682,2682,paypal,73.71,2025-10-10
2683,2683,bank,91.06,2024-04-12
2684,2684,card,97.27,2023-09-03
2685,2685,bank,189.54,2025-02-28
2686,2686,bank,104.36,2024-04-27
2687,2687,card,280.24,2024-12-13
2688,2688,card,656.75,2023-08-20
2689,2689,paypal,20.81,2024-05-03
2690,2690,paypal,22.5,2024-07-16
2691,2691,paypal,226.84,2023-08-06
2692,2692,paypal,223.97,2025-04-28
2693,2693,card,239.83,2023-08-12
2694,2694,paypal,92.66,2024-08-06
2695,2695,paypal,505.52,2025-05-26
2696,2696,bank,92.44,2023-10-27
2697,2697,paypal,327.01,2025-11-02
2698,2698,bank,487.43,2023-11-01
2699,2699,card,287.18,2024-05-06
2700,2700,card,59.26,2025-02-18
2701,2701,paypal,462.51,2025-06-22
2702,2702,bank,259.89,2025-10-21
2703,2703,paypal,563.02,2024-06-17
2704,2704,card,12.49,2023-04-30
2705,2705,bank,165.28,2023-11-04
2706,2706,card,1280.47,2025-01-12
2707,2707,paypal,315.62,2023-05-02
2708,2708,paypal,873.79,2025-04-08
2709,2709,card,87.87,2024-07-22
2710,2710,bank,48.39,2024-06-15
2711,2711,paypal,136.26,2024-06-08
2712,2712,bank,54.41,2022-12-28
2713,2713,card,53.71,2025-08-20
2714,2714,paypal,201.24,2024-12-19
2715,2715,bank,15.18,2025-02-04
2716,2716,bank,710.17,2023-12-31
2717,2717,card,169.82,2024-07-10
2718,2718,bank,103.48,2025-04-08
2719,2719,bank,96.1,2024-04-09
2720,2720,bank,346.81,2022-12-15
2721,2721,card,266.36,2025-06-28
2722,2722,paypal,68.62,2024-04-03
2723,2723,paypal,183.66,2024-12-13
2724,2724,card,211.14,2025-10-11
2725,2725,card,42.13,2024-02-11
2726,2726,card,1599.81,2023-12-29
2727,2727,paypal,298.52,2023-11-01
2728,2728,card,202.98,2022-11-29
2729,2729,bank,236.1,2023-09-19
2730,2730,card,158.63,2024-03-07
2731,2731,bank,202.43,2025-07-25
2732,2732,bank,877.28,2025-07-15
2733,2733,bank,216.05,2023-05-26
2734,2734,card,156.41,2025-10-01
2735,2735,card,590.0,2025-01-23
2736,2736,paypal,7.9,2025-05-04
2737,2737,card,338.84,2023-03-16
2738,2738,bank,241.36,2023-05-18
2739,2739,paypal,41.09,2024-12-09
2740,2740,bank,88.65,2025-06-07
2741,2741,bank,1099.99,2024-12-12
2742,2742,paypal,148.46,2023-08-01
2743,2743,bank,3170.76,2023-01-28
2744,2744,card,173.26,2023-09-26
2745,2745,card,17.06,2025-02-04
2746,2746,paypal,295.2,2025-11-21
2747,2747,card,137.77,2024-04-21
2748,2748,paypal,9.0,2025-05-10
2749,2749,card,1605.92,2023-11-19
2750,2750,card,269.62,2024-01-15
2751,2751,bank,14.56,2023-01-18
2752,2752,card,644.3,2023-03-31
2753,2753,paypal,122.47,2024-06-04
2754,2754,card,305.3,2023-10-11
2755,2755,bank,69.12,2024-07-23
2756,2756,paypal,25.9,2024-03-14
2757,2757,paypal,33.43,2023-04-04
2758,2758,bank,227.34,2024-04-05
2759,2759,bank,168.91,2024-02-17
2760,2760,card,276.33,2024-10-21
2761,2761,card,829.43,2023-05-07
2762,2762,card,59.37,2024-04-08
2763,2763,bank,52.76,2024-04-13
2764,2764,paypal,30.19,2023-10-02
2765,2765,card,95.53,2023-05-06
2766,2766,card,222.6,2023-10-19
2767,2767,card,93.93,2023-08-18
2768,2768,paypal,113.03,2024-06-08
2769,2769,bank,29.34,2025-07-06
2770,2770,bank,60.57,2023-10-23
2771,2771,paypal,395.74,2024-08-30
2772,2772,card,84.75,2024-11-26
2773,2773,card,158.84,2025-02-14
2774,2774,paypal,45.24,2023-04-18
2775,2775,card,257.25,2023-11-28
2776,2776,paypal,77.12,2024-09-10
2777,2777,card,490.56,2024-10-12
2778,2778,bank,268.37,2024-03-25
2779,2779,bank,138.54,2023-01-28
2780,2780,card,95.24,2022-12-15
2781,2781,paypal,143.02,2025-07-10
2782,2782,bank,29.69,2024-01-10
2783,2783,card,67.87,2023-07-07
2784,2784,paypal,105.64,2025-11-04
2785,2785,card,341.95,2025-08-13
2786,2786,bank,477.38,2023-05-07
2787,2787,bank,113.84,2024-02-07
2788,2788,paypal,541.58,2023-04-05
2789,2789,paypal,61.06,2023-01-12
2790,2790,bank,27.41,2024-05-20
2791,2791,paypal,142.73,2023-08-22
2792,2792,bank,141.87,2024-11-02
2793,2793,paypal,676.3,2024-07-08
2794,2794,paypal,139.18,2025-07-06
2795,2795,card,258.18,2025-02-22
2796,2796,card,35.37,2023-05-26
2797,2797,card,50.17,2025-11-03
2798,2798,paypal,99.13,2025-05-31
2799,2799,bank,64.66,2025-02-08
2800,2800,card,167.18,2024-11-26
2801,2801,card,123.86,2025-04-11
2802,2802,bank,331.66,2023-02-21
2803,2803,card,56.36,2025-06-15
2804,2804,paypal,351.59,2023-06-14
2805,2805,card,76.92,2024-11-28
2806,2806,card,202.74,2022-11-30
2807,2807,card,231.39,2024-01-18
2808,2808,card,83.93,2024-06-04
2809,2809,bank,249.51,2023-06-12
2810,2810,bank,4.78,2023-11-23
2811,2811,paypal,3.81,2025-01-25
2812,2812,paypal,777.45,2025-02-13
2813,2813,paypal,48.67,2025-04-05
2814,2814,card,7.16,2024-05-16
2815,2815,card,7.46,2024-08-07
2816,2816,bank,44.26,2023-08-03
2817,2817,card,298.67,2023-06-21
2818,2818,card,60.23,2024-04-14
2819,2819,paypal,173.22,2025-04-05
2820,2820,bank,462.39,2024-09-19
2821,2821,bank,922.47,2024-08-25
2822,2822,bank,18.05,2023-02-22
2823,2823,bank,153.06,2024-04-08
2824,2824,paypal,51.8,2025-05-16
2825,2825,bank,102.47,2025-01-17
2826,2826,bank,45.12,2024-08-27
2827,2827,card,14.73,2024-10-18
2828,2828,paypal,200.31,2025-03-03
2829,2829,bank,61.14,2024-10-04
2830,2830,paypal,310.46,2024-01-30
2831,2831,paypal,34.95,2024-03-01
2832,2832,card,35.82,2023-08-10
2833,2833,paypal,975.37,2023-06-24
2834,2834,card,497.75,2024-12-25
2835,2835,paypal,22.56,2024-04-26
2836,2836,paypal,128.94,2025-01-18
2837,2837,paypal,60.91,2024-04-25
2838,2838,card,2.62,2025-09-27
2839,2839,paypal,208.5,2024-01-30
2840,2840,card,550.62,2025-03-11
2841,2841,paypal,233.06,2025-07-30
2842,2842,paypal,55.94,2024-04-27
2843,2843,bank,73.87,2025-05-18
2844,2844,card,179.83,2024-09-02
2845,2845,bank,34.71,2024-06-08
2846,2846,card,63.52,2024-03-27
2847,2847,card,288.01,2025-06-30
2848,2848,bank,30.37,2024-02-13
2849,2849,card,638.39,2023-08-26
2850,2850,card,115.35,2025-01-08
2851,2851,card,601.13,2023-06-12
2852,2852,card,395.03,2024-03-04
2853,2853,paypal,2434.88,2025-07-04
2854,2854,bank,383.11,2023-05-20
2855,2855,card,282.59,2023-03-29
2856,2856,card,74.14,2025-11-04
2857,2857,card,96.77,2024-09-14
2858,2858,paypal,139.18,2024-04-23
2859,2859,card,97.82,2022-12-28
2860,2860,card,586.58,2023-06-17
2861,2861,bank,19.56,2022-12-01
2862,2862,card,227.09,2023-01-19
2863,2863,card,298.01,2023-01-25
2864,2864,card,31.62,2023-07-19
2865,2865,bank,264.43,2024-03-09
2866,2866,paypal,296.84,2024-06-19
2867,2867,bank,690.62,2025-08-05
2868,2868,paypal,180.24,2023-11-12
2869,2869,card,311.42,2025-05-20
2870,2870,paypal,34.85,2025-08-21
2871,2871,card,5.9,2023-11-16
2872,2872,paypal,570.08,2023-03-10
2873,2873,card,352.65,2023-11-20
2874,2874,paypal,82.86,2023-06-12
2875,2875,card,78.9,2025-08-12
2876,2876,card,395.33,2023-05-20
2877,2877,card,124.92,2024-04-07
2878,2878,bank,29.12,2024-03-29
2879,2879,paypal,373.15,2023-03-04
2880,2880,paypal,15.42,2023-10-09
2881,2881,card,86.2,2022-12-02
2882,2882,bank,450.26,2024-04-05
2883,2883,card,294.67,2024-04-30
2884,2884,paypal,151.91,2024-12-08
2885,2885,bank,435.43,2023-01-09
2886,2886,paypal,38.39,2025-02-09
2887,2887,bank,538.59,2023-09-30
2888,2888,bank,50.97,2025-08-03
2889,2889,card,111.09,2025-07-30
2890,2890,bank,60.56,2024-09-10
2891,2891,card,56.0,2025-03-29
2892,2892,paypal,62.78,2023-08-26
2893,2893,bank,469.61,2025-10-12
