order_id,customer_id,order_date,total_amount
2596,1336,2024-07-06,73.62
2597,1176,2025-03-07,601.72
2598,476,2023-07-07,325.62
2599,1096,2025-07-12,83.64
2600,1513,2025-04-27,157.89
2601,1481,2024-09-25,58.26
2602,1742,2025-01-10,90.13
2603,1919,2024-12-28,37.63
2604,77,2023-07-14,148.2
2605,1871,2023-06-06,352.14
2606,1888,2024-03-28,26.52
2607,359,2025-01-26,166.64
2608,856,2025-05-01,130.32
2609,1807,2023-09-17,331.41
2610,1716,2024-12-23,113.0
2611,361,2023-01-15,16.2
2612,1913,2025-08-12,280.53
2613,1884,2025-02-20,1729.04
2614,75,2024-03-25,213.4
2615,1713,2025-10-10,83.22
2616,814,2025-02-08,107.52
2617,1614,2022-11-18,105.61
2618,1015,2024-07-28,346.79
2619,382,2025-08-12,82.78
2620,1919,2023-09-02,176.68
2621,1534,2025-10-11,207.93
2622,1971,2025-07-15,896.78
2623,1787,2023-11-20,355.72
2624,1897,2024-06-11,59.5
2625,593,2023-02-05,11.02
2626,1796,2025-11-01,140.1
2627,77,2024-01-09,154.0
2628,19,2023-01-02,687.86
2629,612,2025-09-12,232.86
2630,1164,2024-05-29,147.18
2631,1235,2024-07-15,124.98
2632,220,2024-06-30,1349.22
2633,1902,2025-07-06,1796.07
2634,687,2024-04-15,226.35
2635,583,2025-10-17,91.68
2636,931,2024-10-26,336.69
2637,1314,2025-04-19,278.64
2638,1113,2023-01-15,40.38
2639,1074,2023-01-03,526.86
2640,1012,2025-09-27,231.98
2641,1822,2023-05-29,248.79
2642,1923,2023-08-04,415.16
2643,275,2024-01-25,133.84
2644,1743,2025-03-07,390.47
2645,1033,2023-08-17,174.25
2646,959,2024-05-02,390.4
2647,559,2024-06-20,25.42
2648,395,2024-01-07,44.18
2649,1657,2023-12-12,106.73
2650,231,2023-08-27,21.8
2651,678,2025-02-07,748.68
2652,333,2024-07-19,49.02
2653,1498,2024-11-01,124.69
2654,940,2025-05-27,242.77
2655,1328,2024-07-21,345.87
2656,527,2023-09-17,254.53
2657,1472,2023-06-23,138.06
2658,382,2024-05-18,50.97
2659,29,2025-06-23,274.53
2660,1509,2024-02-16,42.85
2661,691,2023-09-01,43.16
2662,1620,2025-08-04,5.96
2663,605,2023-12-05,47.37
2664,1163,2025-07-28,1506.34
2665,1382,2023-06-11,344.84
2666,1551,2025-10-13,34.42
2667,396,2025-02-21,22.89
2668,360,2025-04-29,102.35
2669,1252,2024-01-09,554.42
2670,1754,2024-07-16,413.85
2671,1309,2023-10-28,354.77
2672,1838,2023-09-15,117.38
2673,831,2025-03-14,148.46
2674,1694,2025-04-24,510.18
2675,876,2023-04-26,153.74
2676,1056,2024-04-28,59.84
2677,672,2024-08-06,135.21
2678,178,2023-07-30,44.96
2679,821,2023-12-27,758.93
2680,1371,2023-03-20,580.67
2681,196,2025-10-15,46.97
2682,379,2025-10-09,73.71
2683,288,2024-04-09,91.06
2684,978,2023-09-02,97.27
2685,663,2025-02-22,189.54
2686,1917,2024-04-24,104.36
2687,509,2024-12-06,280.24
2688,14,2023-08-20,656.75
2689,535,2024-05-03,20.81
2690,786,2024-07-13,22.5
2691,483,2023-08-04,226.84
2692,915,2025-04-28,223.97
2693,1544,2023-08-10,239.83
2694,547,2024-08-05,92.66
2695,1954,2025-05-20,505.52
2696,676,2023-10-27,92.44
2697,619,2025-10-31,327.01
2698,1193,2023-10-28,487.43
2699,1481,2024-05-03,287.18
2700,1174,2025-02-16,59.26
2701,24,2025-06-18,462.51
2702,536,2025-10-18,259.89
2703,1339,2024-06-13,563.02
2704,737,2023-04-24,12.49
2705,1419,2023-10-30,165.28
2706,484,2025-01-08,1280.47
2707,128,2023-04-30,315.62
2708,1368,2025-04-04,873.79
2709,243,2024-07-16,87.87
2710,954,2024-06-12,48.39
2711,629,2024-06-07,136.26
2712,328,2022-12-26,54.41
2713,831,2025-08-16,53.71
2714,1406,2024-12-16,201.24
2715,1030,2025-01-31,15.18
2716,1891,2023-12-30,710.17
2717,1834,2024-07-09,169.82
2718,1819,2025-04-02,103.48
2719,1441,2024-04-03,96.1
2720,1577,2022-12-11,346.81
2721,637,2025-06-21,266.36
2722,1414,2024-03-28,68.62
2723,241,2024-12-13,183.66
2724,1309,2025-10-08,211.14
2725,1877,2024-02-06,42.13
2726,1927,2023-12-28,1599.81
2727,605,2023-10-31,298.52
2728,753,2022-11-28,202.98
2729,1259,2023-09-14,236.1
2730,453,2024-03-07,158.63
2731,449,2025-07-19,202.43
2732,1961,2025-07-12,877.28
2733,274,2023-05-22,216.05
2734,980,2025-10-01,156.41
2735,314,2025-01-20,590.0
2736,932,2025-05-01,7.9
2737,1532,2023-03-12,338.84
2738,1241,2023-05-11,241.36
2739,766,2024-12-03,41.09
2740,852,2025-06-04,88.65
2741,1438,2024-12-08,1099.99
2742,1125,2023-07-31,148.46
2743,1870,2023-01-28,3170.76
2744,965,2023-09-22,173.26
2745,1552,2025-02-04,17.06
2746,1101,2025-11-15,295.2
2747,1643,2024-04-18,137.77
2748,1361,2025-05-09,9.0
2749,1691,2023-11-18,1605.92
2750,448,2024-01-09,269.62
2751,1561,2023-01-14,14.56
2752,507,2023-03-30,644.3
2753,1394,2024-06-04,122.47
2754,1546,2023-10-09,305.3
2755,1221,2024-07-21,69.12
2756,1789,2024-03-08,25.9
2757,1613,2023-04-03,33.43
2758,168,2024-04-05,227.34
2759,1077,2024-02-16,168.91
2760,915,2024-10-21,276.33
2761,1082,2023-05-03,829.43
2762,1442,2024-04-07,59.37
2763,741,2024-04-09,52.76
2764,160,2023-09-27,30.19
2765,1879,2023-05-02,95.53
2766,1156,2023-10-19,222.6
2767,230,2023-08-13,93.93
2768,127,2024-06-07,113.03
2769,1698,2025-07-06,29.34
2770,1122,2023-10-16,60.57
2771,1850,2024-08-29,395.74
2772,1036,2024-11-25,84.75
2773,415,2025-02-08,158.84
2774,1173,2023-04-17,45.24
2775,1100,2023-11-21,257.25
2776,307,2024-09-09,77.12
2777,337,2024-10-11,490.56
2778,672,2024-03-23,268.37
2779,1750,2023-01-27,138.54
2780,1066,2022-12-11,95.24
2781,905,2025-07-08,143.02
2782,239,2024-01-03,29.69
2783,1394,2023-07-07,67.87
2784,421,2025-11-03,105.64
2785,1469,2025-08-12,341.95
2786,1195,2023-05-05,477.38
2787,1002,2024-01-31,113.84
2788,187,2023-04-01,541.58
2789,1841,2023-01-10,61.06
2790,1046,2024-05-19,27.41
2791,913,2023-08-19,142.73
2792,1657,2024-10-26,141.87
2793,114,2024-07-03,676.3
2794,929,2025-06-30,139.18
2795,271,2025-02-16,258.18
2796,1052,2023-05-25,35.37
2797,851,2025-11-02,50.17
2798,936,2025-05-24,99.13
2799,1155,2025-02-07,64.66
2800,119,2024-11-20,167.18
2801,1145,2025-04-07,123.86
2802,947,2023-02-18,331.66
2803,1378,2025-06-13,56.36
2804,1653,2023-06-09,351.59
2805,632,2024-11-28,76.92
2806,1482,2022-11-27,202.74
2807,45,2024-01-13,231.39
2808,811,2024-05-30,83.93
2809,522,2023-06-06,249.51
2810,1673,2023-11-17,4.78
2811,7,2025-01-23,3.81
2812,1528,2025-02-12,777.45
2813,447,2025-04-01,48.67
2814,1185,2024-05-11,7.16
2815,150,2024-08-02,7.46
2816,93,2023-07-27,44.26
2817,868,2023-06-17,298.67
2818,706,2024-04-14,60.23
2819,1435,2025-03-31,173.22
2820,131,2024-09-12,462.39
2821,1109,2024-08-24,922.47
2822,124,2023-02-15,18.05
2823,1915,2024-04-04,153.06
2824,1832,2025-05-11,51.8
2825,142,2025-01-11,102.47
2826,1913,2024-08-23,45.12
2827,967,2024-10-15,14.73
2828,65,2025-03-03,200.31
2829,588,2024-10-03,61.14
2830,838,2024-01-25,310.46
2831,369,2024-02-23,34.95
2832,1575,2023-08-04,35.82
2833,278,2023-06-19,975.37
2834,1569,2024-12-21,497.75
2835,1314,2024-04-24,22.56
2836,1494,2025-01-17,128.94
2837,1323,2024-04-23,60.91
2838,1974,2025-09-21,2.62
2839,861,2024-01-25,208.5
2840,767,2025-03-06,550.62
2841,1826,2025-07-26,233.06
2842,784,2024-04-27,55.94
2843,919,2025-05-18,73.87
2844,1781,2024-09-02,179.83
2845,1879,2024-06-04,34.71
2846,1858,2024-03-23,63.52
2847,774,2025-06-27,288.01
2848,770,2024-02-07,30.37
2849,165,2023-08-20,638.39
2850,1399,2025-01-04,115.35
2851,1975,2023-06-05,601.13
2852,1356,2024-03-04,395.03
2853,1792,2025-06-28,2434.88
2854,1105,2023-05-20,383.11
2855,273,2023-03-25,282.59
2856,1339,2025-10-28,74.14
2857,1762,2024-09-12,96.77
2858,713,2024-04-16,139.18
2859,243,2022-12-26,97.82
2860,366,2023-06-16,586.58
2861,1101,2022-11-26,19.56
2862,805,2023-01-17,227.09
2863,1084,2023-01-22,298.01
2864,261,2023-07-17,31.62
2865,1491,2024-03-07,264.43
2866,457,2024-06-17,296.84
2867,1710,2025-08-05,690.62
2868,8,2023-11-08,180.24
2869,1549,2025-05-15,311.42
2870,47,2025-08-18,34.85
2871,612,2023-11-12,5.9
2872,949,2023-03-10,570.08
2873,1380,2023-11-19,352.65
2874,1473,2023-06-08,82.86
2875,1116,2025-08-11,78.9
2876,869,2023-05-15,395.33
2877,1090,2024-04-06,124.92
2878,777,2024-03-24,29.12
2879,1687,2023-03-04,373.15
2880,471,2023-10-06,15.42
2881,507,2022-11-25,86.2
2882,944,2024-04-03,450.26
2883,709,2024-04-28,294.67
2884,318,2024-12-02,151.91
2885,565,2023-01-08,435.43
2886,387,2025-02-04,38.39
2887,1920,2023-09-30,538.59
2888,1793,2025-07-27,50.97
2889,1485,2025-07-27,111.09
2890,1568,2024-09-08,60.56
2891,232,2025-03-29,56.0
2892,66,2023-08-26,62.78
2893,1658,2025-10-11,469.61
2894,1353,2023-04-21,262.37
2895,859,2024-02-01,57.64
2896,1260,2024-03-02,35.44
2897,1569,2024-02-01,218.19
2898,1918,2025-02-01,55.79
2899,1810,2025-02-09,128.26
2900,1821,2025-07-02,265.13
2901,33,2024-07-04,225.18
2902,493,2024-07-08,208.64
2903,423,2025-05-15,47.76
2904,138,2025-07-07,56.24
2905,207,2024-12-18,81.69
2906,1217,2023-06-28,69.2
2907,69,2025-01-01,175.66
2908,915,2025-10-24,60.46
2909,1225,2023-10-27,136.88
2910,1377,2024-09-04,243.16
2911,1441,2024-10-14,628.67
2912,1787,2025-08-03,43.58
2913,100,2024-10-02,125.05
2914,502,2024-02-14,772.02
2915,1517,2025-08-12,9.68
2916,91,2024-08-20,38.0
2917,824,2023-07-07,105.89
2918,899,2022-11-26,207.78
2919,480,2023-06-06,223.44
2920,1106,2024-06-08,172.1
2921,445,2025-01-25,150.72
2922,1545,2025-11-14,60.51
2923,1769,2023-08-04,7.53
2924,1590,2024-06-11,566.88
2925,116,2024-02-07,22.56
2926,287,2023-10-07,22.58
2927,1032,2023-03-05,26.85
2928,593,2025-02-10,576.89
2929,480,2023-10-22,242.11
2930,1671,2023-08-12,16.12
2931,1877,2025-03-10,25.6
2932,1499,2023-04-30,572.84
2933,1180,2023-06-12,102.02
2934,654,2023-09-08,374.82
2935,1183,2023-02-22,83.3
2936,1225,2023-06-01,92.7
2937,1583,2023-09-23,279.03
2938,1378,2025-06-16,67.82
2939,1677,2023-06-27,412.96
2940,657,2025-08-15,507.42
2941,486,2022-11-28,221.05
2942,619,2025-07-17,107.31
2943,1795,2024-03-04,330.38
2944,294,2025-07-13,128.8
2945,1353,2023-04-09,100.29
2946,1068,2023-02-16,195.82
2947,453,2024-06-24,459.3
2948,847,2022-11-29,190.81
2949,616,2023-04-05,755.22
2950,564,2025-02-01,527.0
2951,125,2023-12-02,3058.84
2952,1141,2024-08-23,114.56
2953,1943,2023-12-29,120.7
2954,1212,2024-12-16,376.5
2955,1802,2023-07-23,241.39
2956,1506,2023-09-29,159.24
2957,1867,2025-03-24,76.74
2958,359,2024-11-05,342.56
2959,1283,2024-05-05,543.18
2960,1391,2022-12-24,87.39
2961,875,2025-02-21,2892.04
2962,1139,2023-07-31,376.77
2963,1016,2024-11-18,758.86
2964,97,2024-08-05,85.77
2965,1992,2025-01-30,55.38
2966,706,2023-04-01,140.58
2967,1929,2025-09-15,144.1
2968,1318,2024-10-25,90.04
2969,1375,2023-08-18,71.91
2970,781,2023-08-24,290.24
2971,1610,2024-05-13,335.21
2972,1075,2024-12-01,29.7
2973,653,2024-11-07,633.51
2974,1427,2024-03-29,229.57
2975,853,2023-12-26,364.23
2976,837,2024-06-03,134.56
2977,306,2025-04-08,160.61
2978,615,2025-07-19,234.99
2979,771,2024-01-03,682.85
2980,377,2024-12-07,140.03
2981,1546,2023-06-15,389.16
2982,1102,2024-06-27,84.91
2983,970,2023-07-15,1124.83
2984,494,2025-04-22,22.06
2985,1740,2023-01-06,513.91
2986,462,2024-04-05,110.32
2987,616,2023-06-26,165.15
2988,1757,2025-07-04,147.03
2989,1450,2023-04-06,106.0
2990,296,2025-01-18,164.28
2991,1651,2025-09-22,213.9
2992,949,2024-10-21,170.25
2993,1874,2024-07-03,16.8
2994,119,2025-09-03,41.56
2995,1152,2025-03-26,149.5
2996,846,2023-11-26,20.88
2997,1983,2023-04-24,69.12
2998,854,2024-07-18,281.11
2999,1142,2023-02-07,74.23
3000,1086,2025-03-19,125.96
3001,275,2023-08-26,590.36
3002,796,2024-09-29,36.08
3003,498,2023-05-23,203.65
3004,523,2025-08-15,277.64
3005,417,2024-11-14,147.78
3006,677,2023-08-16,229.19
3007,1325,2023-02-23,145.65
3008,162,2024-10-27,476.98
3009,1889,2025-10-19,134.01
3010,922,2023-10-17,8.85
3011,1735,2023-09-21,64.92
3012,760,2024-10-05,92.4
3013,190,2023-10-20,1171.54
3014,1097,2025-04-11,250.66
3015,1484,2025-08-31,65.96
3016,1699,2025-05-09,1087.25
3017,391,2023-09-02,67.77
3018,106,2023-01-01,95.17
3019,550,2024-04-06,265.73
3020,773,2023-08-26,80.36
3021,1380,2023-08-12,245.61
3022,1239,2023-07-16,216.9
3023,1235,2025-04-30,325.34
3024,81,2025-04-15,39.89
3025,1790,2025-06-29,152.04
3026,150,2023-10-15,179.64
3027,386,2024-08-17,367.74
3028,1648,2023-08-09,302.31
3029,1560,2023-04-22,189.95
3030,1204,2024-09-10,138.99
3031,1484,2024-04-07,709.73
3032,1376,2025-09-02,206.76
3033,1145,2025-05-14,124.43
3034,445,2023-03-14,165.16
3035,982,2025-08-07,155.5
3036,428,2024-03-02,149.89
3037,1781,2023-11-19,217.76
3038,1858,2025-03-25,297.89
3039,682,2025-03-21,234.75
3040,621,2023-06-28,52.55
3041,1960,2023-11-19,36.05
3042,1862,2023-08-02,172.14
3043,32,2024-04-05,168.73
3044,434,2025-08-27,165.21
3045,1920,2024-06-03,2.75
3046,390,2025-11-12,206.72
3047,1971,2023-12-01,137.95
3048,1519,2025-05-02,300.64
3049,241,2025-03-05,1392.66
3050,1530,2023-09-28,335.4
3051,1545,2024-03-28,21.06
3052,981,2025-03-29,22.13
3053,1873,2024-03-09,930.52
3054,497,2024-01-05,80.52
3055,1425,2024-08-27,157.44
3056,1238,2023-05-25,285.18
3057,1442,2024-12-15,312.18
3058,419,2025-08-14,38.28
3059,813,2024-11-05,81.8
3060,1875,2024-12-22,117.32
3061,491,2023-10-22,189.26
3062,1131,2023-07-25,128.39
3063,659,2024-07-19,118.92
3064,1589,2024-02-10,104.52
3065,580,2023-12-05,29.94
3066,780,2022-12-17,261.13
3067,955,2025-04-22,160.37
3068,1093,2024-04-16,91.05
3069,1329,2023-12-27,467.66
3070,736,2023-12-16,190.18
3071,632,2025-05-02,137.36
3072,536,2024-12-29,260.1
3073,737,2025-06-23,32.24
3074,1051,2023-05-16,29.84
3075,1808,2023-08-24,400.95
3076,1019,2024-10-11,130.96
3077,955,2025-06-11,59.11
3078,202,2025-05-09,1142.21
3079,1645,2024-09-28,211.73
3080,1480,2022-11-21,322.95
3081,962,2023-09-03,13.19
3082,1560,2025-04-22,61.03
3083,1720,2023-08-14,238.79
3084,656,2024-09-30,533.74
3085,1873,2023-03-05,135.55
3086,417,2023-07-26,632.13
3087,760,2023-02-11,209.54
3088,641,2024-04-14,110.23
3089,848,2023-12-04,34.04
3090,94,2025-09-17,80.12
3091,1153,2025-05-30,285.13
3092,1770,2024-11-13,182.57
3093,454,2025-02-12,55.28
3094,1519,2024-12-29,315.42
3095,299,2023-05-10,305.74
3096,34,2023-10-15,116.17
3097,535,2024-12-17,14.34
3098,1134,2024-04-07,893.93
3099,1915,2023-06-19,507.0
3100,1197,2025-05-05,77.52
3101,1187,2025-04-02,102.24
3102,1475,2025-01-31,219.93
3103,856,2023-11-29,68.04
3104,605,2023-06-07,619.33
3105,313,2023-07-06,36.74
3106,402,2022-12-30,85.16
3107,676,2025-09-30,201.62
3108,472,2023-04-19,102.78
3109,778,2023-06-14,122.95
3110,1167,2024-06-04,240.18
3111,1707,2024-07-25,34.84
3112,504,2023-02-09,241.7
3113,1023,2025-03-17,93.38
3114,1128,2023-09-05,132.64
3115,1341,2023-08-13,600.61
3116,1933,2023-01-14,75.72
3117,1403,2023-01-25,52.14
3118,692,2024-01-03,169.76
3119,528,2025-03-26,55.85
3120,1564,2024-12-15,62.27
3121,1683,2025-06-16,33.36
3122,1001,2025-10-17,332.61
3123,1980,2024-11-09,149.36
3124,1482,2025-01-30,168.44
3125,1315,2025-01-07,580.27
3126,1515,2025-01-10,864.89
3127,1005,2025-04-18,86.69
3128,944,2024-09-27,1037.97
3129,345,2024-05-12,191.26
3130,1501,2025-10-13,254.71
3131,1629,2023-10-10,293.21
3132,722,2025-10-29,69.35
3133,347,2024-06-17,61.62
3134,287,2025-09-18,667.91
3135,1476,2025-01-23,1215.51
3136,1120,2024-05-25,150.72
3137,1001,2023-08-30,210.2
3138,377,2023-11-19,936.26
3139,1878,2025-08-03,143.45
3140,1822,2025-02-25,221.58
3141,1111,2024-07-21,129.0
3142,1315,2023-02-19,65.36
3143,1961,2023-01-18,181.71
3144,121,2023-09-26,15.7
3145,1074,2022-12-13,172.73
3146,70,2024-01-23,146.29
3147,1719,2024-02-29,212.84
3148,1735,2023-11-19,57.92
3149,153,2024-07-11,201.52
3150,1936,2025-08-15,23.13
3151,1676,2023-03-24,48.57
3152,1369,2025-04-24,69.12
3153,100,2025-04-26,90.56
3154,1566,2024-03-29,391.43
3155,14,2023-05-06,88.95
3156,845,2024-10-31,598.94
3157,282,2023-02-28,258.39
3158,1726,2024-05-08,557.66
3159,1292,2023-07-28,16.31
3160,474,2023-10-09,130.95
3161,140,2025-04-21,48.09
3162,1449,2023-04-11,430.88
3163,310,2022-12-22,637.71
3164,19,2023-07-06,223.68
3165,448,2025-08-11,137.0
3166,1036,2025-05-01,45.78
3167,934,2023-08-04,126.74
3168,765,2025-05-16,46.04
3169,124,2024-05-10,518.25
3170,1266,2025-09-13,67.52
3171,1307,2022-12-24,74.06
3172,1366,2023-04-09,17.18
3173,1913,2024-03-01,170.75
3174,1263,2023-09-21,35.75
3175,1870,2024-11-28,106.93
3176,990,2024-01-21,192.69
3177,1351,2025-08-28,135.17
3178,1000,2025-01-19,109.06
3179,33,2023-09-12,73.56
3180,14,2023-02-13,188.45
3181,1090,2025-06-24,43.26
3182,1130,2023-09-17,161.63
3183,843,2022-11-24,163.73
3184,25,2025-04-30,531.91
3185,35,2024-08-23,367.24
3186,1085,2024-11-16,48.2
3187,1480,2023-03-25,67.07
3188,563,2023-10-09,54.81
3189,1098,2025-10-18,284.9
3190,588,2025-05-26,162.56
3191,36,2025-01-01,143.62
3192,1029,2023-04-10,50.04
3193,1666,2025-06-19,201.15
3194,1430,2023-05-14,356.37
3195,1381,2023-06-30,379.31
3196,882,2024-07-26,225.93
3197,1652,2023-01-31,1773.31
3198,1925,2025-07-27,35.63
3199,1864,2023-07-09,128.16
3200,368,2023-07-10,205.38
3201,220,2023-05-15,109.25
3202,1881,2023-10-04,147.52
3203,198,2023-07-19,25.12
3204,1074,2023-05-19,23.88
3205,305,2025-10-18,122.23
3206,494,2025-11-09,54.84
3207,394,2024-11-01,318.01
3208,1270,2024-08-15,237.58
3209,1079,2024-11-10,40.16
3210,517,2025-09-07,815.92
3211,1670,2023-06-21,224.48
3212,726,2023-02-08,286.82
3213,548,2023-05-14,49.84
3214,1629,2025-06-15,263.49
3215,813,2025-09-28,34.43
3216,162,2023-04-04,50.21
3217,765,2023-05-16,108.24
3218,1965,2023-05-11,1081.34
3219,832,2024-07-03,164.49
3220,941,2024-08-03,91.38
3221,1158,2023-04-28,230.64
3222,499,2023-06-06,212.92
3223,1428,2023-08-24,65.48
3224,463,2023-01-21,93.51
3225,615,2023-05-23,70.85
3226,1401,2025-07-03,64.01
3227,1696,2023-01-05,413.05
3228,1737,2024-10-10,3.45
3229,166,2023-06-16,79.78
3230,1339,2024-05-02,7.16
3231,1758,2025-09-09,26.25
3232,1331,2025-02-16,31.56
3233,1556,2024-09-26,73.56
3234,65,2023-12-08,264.26
3235,192,2023-09-20,126.09
3236,831,2025-07-11,40.43
3237,777,2023-10-15,203.83
3238,773,2023-01-13,251.53
3239,1132,2024-02-16,299.57
3240,975,2025-04-23,171.18
3241,115,2023-09-11,243.43
3242,1305,2024-09-17,202.76
3243,20,2024-06-29,49.88
3244,1440,2024-04-23,94.43
3245,351,2023-10-06,86.1
3246,170,2025-02-26,395.89
3247,1024,2022-12-07,63.7
3248,1732,2025-09-07,55.65
3249,889,2023-08-21,129.15
3250,1321,2024-10-24,425.56
3251,1607,2025-08-23,83.62
3252,679,2025-09-15,129.6
3253,1159,2024-02-28,38.39
3254,1758,2025-02-03,172.35
3255,1995,2023-04-26,129.37
3256,196,2023-07-07,393.29
3257,1833,2024-01-29,269.07
3258,1082,2023-08-17,69.46
3259,1883,2023-04-22,97.39
3260,88,2023-04-05,22.65
3261,471,2024-02-01,31.2
3262,433,2022-12-22,438.83
3263,1846,2025-04-02,216.6
3264,1778,2025-10-13,101.05
3265,1418,2024-07-22,385.88
3266,1818,2025-07-15,272.74
3267,1161,2025-02-09,374.0
3268,974,2023-06-23,82.6
3269,556,2024-04-23,63.26
3270,96,2022-11-30,342.16
3271,1893,2025-04-30,255.19
3272,153,2025-09-14,52.95
3273,1402,2024-04-07,332.48
3274,1896,2023-06-14,24.5
3275,575,2023-07-08,11.43
3276,1842,2025-05-31,200.44
3277,1113,2024-02-05,28.94
3278,1155,2024-06-22,537.34
3279,1348,2023-06-05,242.9
3280,68,2022-12-13,21.91
3281,368,2025-05-23,67.24
3282,1903,2023-09-13,140.09
3283,1742,2025-11-09,244.6
3284,645,2024-06-08,487.74
3285,33,2024-05-13,150.44
3286,1970,2024-06-30,656.76
3287,425,2023-02-27,313.89
3288,1203,2025-08-30,3.4
3289,296,2022-11-18,11.83
3290,1541,2023-10-16,35.34
3291,1681,2025-09-18,457.68
3292,1460,2025-04-18,145.15
3293,1682,2025-05-31,120.15
3294,816,2024-05-06,475.36
3295,1903,2023-06-04,153.12
3296,158,2025-10-30,99.18
3297,613,2025-05-11,192.81
3298,333,2024-12-27,51.48
3299,1155,2022-12-13,378.75
3300,493,2023-04-16,90.94
3301,1161,2023-11-07,785.21
3302,1710,2024-10-21,459.79
3303,1740,2023-05-20,88.6
3304,797,2023-06-25,83.31
3305,1387,2024-01-18,234.08
3306,1837,2023-09-09,239.96
3307,1108,2024-09-05,561.65
3308,680,2024-05-27,293.72
3309,787,2025-03-19,598.66
3310,1548,2024-04-07,63.42
3311,1515,2025-03-04,6709.76
3312,287,2024-06-08,88.42
3313,1619,2024-07-10,286.76
3314,1412,2024-03-07,67.13
3315,1484,2023-06-07,22.19
3316,161,2023-10-12,481.94
3317,1026,2022-12-29,94.87
3318,1527,2023-12-24,53.15
3319,1996,2023-03-13,59.19
3320,709,2023-07-17,50.44
3321,110,2022-12-26,66.16
3322,201,2023-06-23,332.16
3323,896,2024-12-04,180.99
3324,476,2023-02-08,111.03
3325,1718,2024-09-03,646.5
3326,156,2023-05-27,68.83
3327,698,2024-06-01,63.06
3328,1240,2025-06-28,300.34
3329,1575,2023-07-26,101.07
3330,1258,2024-11-30,162.85
3331,1956,2023-11-10,186.86
3332,1220,2025-04-01,241.51
3333,813,2024-12-24,33.56
3334,1985,2024-01-22,200.54
3335,1585,2023-02-18,172.43
3336,669,2023-08-02,88.31
3337,61,2025-06-04,770.75
3338,1299,2025-07-06,87.08
3339,560,2023-02-20,720.88
3340,1605,2024-10-05,175.95
3341,923,2023-03-29,400.79
3342,1005,2024-09-16,26.06
3343,468,2024-09-09,12.2
3344,729,2025-05-22,819.39
3345,1133,2022-12-21,13.95
3346,1928,2024-08-18,192.53
3347,769,2023-11-06,1096.92
3348,885,2023-06-06,631.76
3349,381,2023-06-01,512.13
3350,1393,2024-01-28,652.46
3351,1200,2025-02-18,99.03
3352,1354,2025-08-22,80.61
3353,779,2023-05-02,316.42
3354,176,2024-05-01,35.75
3355,1582,2024-03-27,2.65
3356,1267,2023-12-27,104.78
3357,605,2023-07-21,80.12
3358,1635,2025-10-15,420.7
3359,505,2025-07-25,56.24
3360,1461,2025-08-10,530.07
3361,151,2022-11-28,151.5
3362,169,2023-10-27,8.5
3363,549,2025-11-10,11.83
3364,316,2024-02-03,401.57
3365,779,2023-01-06,102.48
3366,1458,2023-12-09,44.2
3367,1606,2023-02-16,98.46
3368,1299,2023-05-29,138.6
3369,316,2022-12-13,325.88
3370,1515,2025-07-01,167.97
3371,798,2024-06-03,493.63
3372,649,2024-08-07,74.75
3373,739,2024-12-27,65.32
3374,219,2025-04-11,115.92
3375,188,2025-08-06,131.37
3376,11,2024-10-18,226.78
3377,1932,2024-06-11,4.72
3378,632,2024-09-04,22.59
3379,911,2024-03-09,63.26
3380,738,2025-07-11,254.94
3381,1560,2023-02-25,94.38
3382,553,2024-06-15,317.23
3383,210,2024-10-04,60.02
3384,272,2025-05-21,97.08
3385,179,2025-10-03,112.94
3386,384,2024-05-10,196.61
3387,883,2024-06-16,172.44
3388,920,2024-02-02,25.72
3389,1141,2024-09-07,501.33
3390,1137,2023-08-11,101.65
3391,1050,2023-12-04,248.76
3392,836,2023-12-12,386.84
3393,212,2024-11-30,79.09
3394,54,2023-05-01,281.25
3395,184,2023-06-17,947.77
3396,725,2023-12-12,30.35
3397,1136,2024-11-03,72.6
3398,191,2024-09-21,251.34
3399,1223,2022-11-21,1073.43
3400,1225,2023-05-07,220.74
3401,1607,2023-01-24,62.43
3402,665,2025-03-28,142.1
3403,1769,2023-02-17,160.03
3404,789,2023-05-20,111.09
3405,26,2025-01-23,152.25
3406,598,2023-05-26,11.65
3407,848,2023-01-16,259.11
3408,795,2023-10-04,12.34
3409,1596,2022-12-28,132.9
3410,174,2024-08-18,115.9
3411,1485,2025-03-26,167.1
3412,1846,2023-11-09,25.74
3413,1146,2023-04-21,805.73
3414,1854,2024-10-15,113.59
3415,498,2024-07-28,142.64
3416,1172,2024-01-20,84.81
3417,1068,2023-04-05,8.85
3418,348,2024-12-15,224.19
3419,1404,2023-07-26,55.94
3420,780,2024-09-05,382.2
3421,348,2025-01-27,65.4
3422,285,2023-01-22,1177.63
3423,551,2025-03-11,53.88
3424,617,2022-12-07,61.58
3425,550,2025-01-27,76.86
3426,1010,2023-04-17,157.82
3427,299,2025-09-23,325.84
3428,130,2024-06-07,154.29
3429,343,2024-10-12,108.47
3430,891,2023-05-02,53.95
3431,566,2023-07-05,158.14
3432,863,2025-05-25,7.88
3433,614,2023-01-03,81.93
3434,992,2023-05-04,87.25
3435,1603,2024-05-02,150.39
3436,158,2025-11-15,148.67
3437,740,2023-02-19,166.38
3438,516,2024-11-05,362.45
3439,1934,2023-03-28,29.34
3440,506,2023-09-16,634.81
