order_item_id,order_id,product_id,quantity,line_total
7505,761,151,1,25.8
7506,16,311,3,48.48
7507,955,309,3,104.13
7508,326,265,3,46.8
7509,2169,294,1,46.97
7510,2901,344,8,96.8
7511,2893,400,2,138.52
7512,2997,173,1,18.6
7513,1813,480,1,61.53
7514,326,242,1,17.91
7515,1079,2,3,52.47
7516,2357,580,9,567.36
7517,508,1,4,132.04
7518,771,399,2,35.82
7519,3098,54,5,185.15
7520,1617,589,3,138.24
7521,1216,312,3,180.81
7522,2624,598,2,15.1
7523,1028,108,9,215.28
7524,987,166,3,91.05
7525,3648,314,6,271.86
7526,1153,237,4,10.6
7527,253,569,2,6.18
7528,3698,414,8,576.56
7529,3096,255,4,17.6
7530,2761,492,9,794.07
7531,1827,363,3,54.06
7532,2763,44,3,44.58
7533,3160,466,6,96.6
7534,2860,365,3,120.15
7535,3930,228,2,13.68
7536,2979,398,7,544.46
7537,1467,97,7,189.07
7538,1518,66,2,155.92
7539,1284,141,3,75.66
7540,780,393,1,5.36
7541,175,371,2,41.16
7542,1905,324,6,976.68
7543,3783,60,7,372.96
7544,1900,512,7,133.7
7545,1853,82,3,86.13
7546,3075,542,1,6.49
7547,3578,31,2,22.0
7548,1563,67,9,168.21
7549,612,301,1,8.77
7550,1780,452,9,469.8
7551,3709,88,3,83.7
7552,3875,148,1,5.36
7553,68,583,1,37.82
7554,1110,469,1,11.82
7555,2038,275,2,15.06
7556,3399,362,8,744.08
7557,1138,599,2,25.76
7558,2486,155,7,188.51
7559,1783,355,5,98.55
7560,1997,110,4,74.56
7561,1448,292,4,49.08
7562,3904,2,2,34.98
7563,2490,499,1,8.37
7564,2125,506,10,123.4
7565,887,493,1,21.7
7566,3920,588,1,8.59
7567,1387,417,3,284.22
7568,2534,504,1,35.27
7569,2454,110,2,37.28
7570,1398,596,10,120.6
7571,2821,502,6,813.36
7572,2316,41,4,168.12
7573,73,455,2,23.64
7574,1009,155,2,53.86
7575,2820,84,2,23.92
7576,2597,349,7,68.53
7577,3223,508,2,16.94
7578,2365,135,9,72.09
7579,797,92,6,317.46
7580,3202,383,1,2.4
7581,2901,39,1,5.32
7582,3332,298,7,191.17
7583,2308,338,1,14.56
7584,1284,273,1,64.27
7585,1574,40,8,195.68
7586,1318,112,2,39.12
7587,1896,135,3,24.03
7588,1090,142,2,148.46
7589,3185,235,2,342.78
7590,2916,172,1,8.88
7591,1941,534,3,17.94
7592,13,85,3,26.85
7593,1977,70,2,21.08
7594,3919,270,2,45.78
7595,2478,489,5,542.7
7596,3376,391,5,40.9
7597,3923,462,8,166.48
7598,494,3,1,38.39
7599,3013,475,8,832.48
7600,3273,275,1,7.53
7601,3239,173,3,55.8
7602,3353,240,6,282.66
7603,1070,319,2,55.56
7604,104,134,3,96.75
7605,3123,556,2,26.6
7606,1905,304,5,184.9
7607,1830,182,3,25.56
7608,643,467,2,74.24
7609,442,147,7,40.81
7610,1131,300,3,113.1
7611,1857,475,3,312.18
7612,527,341,1,8.83
7613,508,283,2,196.2
7614,2264,526,1,3.3
7615,1292,569,7,21.63
7616,2254,446,2,78.48
7617,2648,270,1,22.89
7618,1338,284,1,5.83
7619,2637,438,3,15.15
7620,3099,77,3,65.73
7621,229,529,9,234.36
7622,541,571,1,20.46
7623,574,378,3,72.39
7624,670,128,5,57.0
7625,377,408,6,104.52
7626,1386,537,2,17.0
7627,3076,122,2,16.18
7628,2233,394,2,250.78
7629,2629,30,9,135.0
7630,635,333,1,21.67
7631,3336,272,1,4.78
7632,473,481,10,176.7
7633,1069,295,1,28.7
7634,2641,211,1,35.55
7635,215,69,3,86.52
7636,924,448,1,7.85
7637,898,244,5,238.7
7638,3910,106,8,240.72
7639,1309,445,3,16.35
7640,2746,417,3,284.22
7641,3136,45,1,4.58
7642,2743,561,7,187.88
7643,2253,153,1,10.18
7644,2416,558,1,13.03
7645,2387,105,2,34.18
7646,2875,310,2,32.82
7647,2086,532,5,19.05
7648,1627,268,3,14.43
7649,31,80,9,24.75
7650,2551,129,3,66.57
7651,1534,16,1,11.45
7652,3420,458,3,21.39
7653,1050,28,2,58.48
7654,3678,160,1,38.73
7655,2665,451,1,18.87
7656,1825,193,3,74.64
7657,2752,255,2,8.8
7658,839,330,1,37.65
7659,1588,57,9,78.12
7660,3822,411,5,204.6
7661,3112,404,3,63.15
7662,1224,161,9,68.22
7663,878,269,10,129.4
7664,1243,433,1,15.34
7665,2654,280,3,40.98
7666,3647,553,6,387.42
7667,889,261,2,15.9
7668,51,522,1,34.58
7669,3525,259,2,62.62
7670,3879,556,9,119.7
7671,1341,356,2,14.74
7672,2466,574,7,112.91
7673,1967,151,2,51.6
7674,3257,52,10,136.7
7675,3842,261,3,23.85
7676,440,268,10,48.1
7677,128,407,1,6.91
7678,3879,119,1,62.98
7679,1243,352,3,263.49
7680,2327,72,4,374.04
7681,220,55,3,168.96
7682,782,448,9,70.65
7683,3590,15,2,7.16
7684,1711,126,2,359.1
7685,3156,296,1,10.05
7686,1238,345,2,25.08
7687,3810,231,10,96.8
7688,3747,435,3,270.69
7689,3049,168,10,1338.6
7690,125,595,7,396.83
7691,716,398,1,77.78
7692,2969,576,3,6.6
7693,2847,55,2,112.64
7694,93,116,7,190.05
7695,260,478,5,137.1
7696,883,479,3,1309.62
7697,1546,469,2,23.64
7698,1772,189,7,60.27
7699,717,263,8,6.32
7700,3676,223,1,39.9
7701,3930,469,6,70.92
7702,2908,251,2,11.38
7703,831,57,4,34.72
7704,2750,344,1,12.1
7705,962,480,1,61.53
7706,2664,262,3,56.76
7707,3422,23,8,171.92
7708,3900,277,10,245.1
7709,949,74,9,864.27
7710,194,395,1,65.33
7711,2450,140,2,11.74
7712,2231,106,3,90.27
7713,3694,109,3,77.97
7714,2215,115,3,49.71
7715,2619,566,1,13.36
7716,2377,491,2,39.86
7717,1424,37,5,123.75
7718,3336,262,2,37.84
7719,2768,574,2,32.26
7720,3938,359,3,83.22
7721,1038,208,6,201.48
7722,3788,359,2,55.48
7723,1847,314,10,453.1
7724,2787,399,1,17.91
7725,1407,235,3,514.17
7726,595,247,3,37.47
7727,2592,271,5,424.4
7728,3487,356,5,36.85
7729,3344,201,10,287.3
7730,2840,178,2,171.86
7731,3608,314,3,135.93
7732,2229,566,1,13.36
7733,2358,97,3,81.03
7734,2723,264,9,64.89
7735,929,490,2,97.0
7736,2004,81,3,48.36
7737,3427,522,8,276.64
7738,3838,206,3,23.58
7739,3357,173,3,55.8
7740,1439,230,9,356.67
7741,3079,38,5,14.15
7742,2624,110,1,18.64
7743,3418,235,1,171.39
7744,2934,384,3,35.61
7745,3277,306,1,22.59
7746,3752,56,2,101.94
7747,991,432,6,15.66
7748,3381,436,3,64.89
7749,396,75,5,7.3
7750,97,312,2,120.54
7751,496,376,3,27.96
7752,293,547,2,71.54
7753,3896,286,2,5.7
7754,2710,459,3,34.65
7755,2448,542,2,12.98
7756,1536,34,2,13.94
7757,2537,62,2,33.36
7758,2602,438,1,5.05
7759,2782,189,1,8.61
7760,2048,243,1,33.28
7761,1048,67,10,186.9
7762,3268,61,3,37.32
7763,3154,169,3,47.13
7764,2405,243,2,66.56
7765,3888,139,7,317.17
7766,112,109,2,51.98
7767,3110,152,7,198.8
7768,1033,280,1,13.66
7769,1006,319,9,250.02
7770,2586,416,7,66.5
7771,1556,481,5,88.35
7772,2473,318,4,58.92
7773,1323,30,3,45.0
7774,3501,477,3,107.25
7775,1682,496,3,103.29
7776,526,525,3,28.08
7777,3199,197,3,24.9
7778,1821,597,1,15.33
7779,1898,382,3,33.09
7780,1590,413,8,34.64
7781,2678,224,6,24.0
7782,2399,320,3,52.89
7783,2012,105,2,34.18
7784,1202,524,4,142.16
7785,1190,140,2,11.74
7786,450,345,1,12.54
7787,816,379,1,179.43
7788,24,143,3,12.06
7789,3305,98,1,26.08
7790,3165,559,2,59.6
7791,749,364,3,90.06
7792,2391,531,5,190.2
7793,2924,261,3,23.85
7794,3884,570,4,56.52
7795,674,272,3,14.34
7796,3878,289,1,26.6
7797,1795,2,3,52.47
7798,1762,246,3,43.14
7799,3677,317,3,119.16
7800,2227,213,2,104.28
7801,138,385,3,28.2
7802,2876,270,1,22.89
7803,358,581,3,84.54
7804,1465,358,3,45.15
7805,3766,51,1,27.77
7806,496,190,1,4.42
7807,2337,245,1,6.05
7808,1828,266,3,17.31
7809,1530,11,2,25.28
7810,274,222,9,27.9
7811,760,15,1,3.58
7812,2293,596,1,12.06
7813,604,325,3,22.02
7814,2874,403,2,40.38
7815,246,486,1,4.84
7816,462,24,2,9.66
7817,2399,252,2,100.58
7818,3607,46,6,58.68
7819,3772,190,2,8.84
7820,3282,348,3,14.76
7821,1945,560,1,13.18
7822,406,459,3,34.65
7823,2595,350,1,16.22
7824,599,238,3,72.6
7825,596,188,4,74.68
7826,1957,113,1,21.33
7827,2319,556,3,39.9
7828,3086,225,3,37.59
7829,1482,558,10,130.3
7830,1076,64,2,12.14
7831,176,111,10,29.5
7832,1617,133,3,20.82
7833,2976,560,7,92.26
7834,1843,217,1,9.27
7835,3067,370,7,64.89
7836,2519,38,8,22.64
7837,3641,106,3,90.27
7838,645,562,3,480.12
7839,1179,351,1,27.41
7840,1773,391,2,16.36
7841,272,150,3,81.09
7842,3653,493,10,217.0
7843,2628,74,2,192.06
7844,1611,112,3,58.68
7845,3305,12,6,75.66
7846,1244,206,8,62.88
7847,1340,422,10,1162.0
7848,3886,418,2,45.1
7849,1582,317,10,397.2
7850,2820,225,3,37.59
7851,3783,106,3,90.27
7852,2708,467,5,185.6
7853,1923,431,3,18.45
7854,2006,118,8,49.92
7855,2118,171,1,8.25
7856,1031,175,2,52.98
7857,3583,142,3,222.69
7858,934,164,2,17.68
7859,3716,28,1,29.24
7860,1428,205,5,25.3
7861,3383,376,3,27.96
7862,1686,489,3,325.62
7863,1737,464,1,24.88
7864,3148,213,1,52.14
7865,3286,353,6,284.1
7866,779,19,2,16.2
7867,2919,201,2,57.46
7868,838,95,8,108.56
7869,2131,106,3,90.27
7870,2961,525,9,84.24
7871,1012,216,3,128.7
7872,3402,39,3,15.96
7873,3317,402,1,11.03
7874,1605,519,2,44.36
7875,3820,308,3,33.36
7876,1399,490,3,145.5
7877,296,430,2,6.92
7878,3331,365,2,80.1
7879,14,448,2,15.7
7880,3801,304,3,110.94
7881,2391,67,8,149.52
7882,2325,471,2,30.52
7883,209,498,9,149.4
7884,2006,7,2,194.88
7885,1791,190,1,4.42
7886,573,503,2,9.92
7887,3114,528,4,84.28
7888,169,16,6,68.7
7889,441,314,2,90.62
7890,522,554,9,233.1
7891,2813,301,1,8.77
7892,3651,515,1,11.28
7893,41,501,3,152.13
7894,2948,257,2,142.6
7895,986,196,3,88.59
7896,2473,508,2,16.94
7897,3801,539,1,54.94
7898,622,521,3,11.34
7899,1298,99,5,100.95
7900,3301,303,7,296.87
7901,833,234,1,10.47
7902,3910,458,3,21.39
7903,3033,420,2,42.98
7904,3316,354,1,17.12
7905,1009,167,5,228.5
7906,992,58,1,14.74
7907,3654,329,1,37.49
7908,1145,122,1,8.09
7909,2750,327,3,191.85
7910,3527,441,2,58.98
7911,1828,413,1,4.33
7912,3471,2,3,52.47
7913,1820,170,3,28.35
7914,3638,242,3,53.73
7915,3075,12,3,37.83
7916,3134,379,3,538.29
7917,2014,144,3,72.48
7918,1403,156,2,19.66
7919,2079,194,2,11.56
7920,2485,267,1,102.76
7921,2882,183,3,20.64
7922,2799,561,2,53.68
7923,849,365,2,80.1
7924,1660,175,3,79.47
7925,1191,206,7,55.02
7926,2460,245,4,24.2
7927,2812,461,5,716.35
7928,2644,404,2,42.1
7929,2921,46,7,68.46
7930,2342,481,2,35.34
7931,84,518,3,22.68
7932,1825,261,4,31.8
7933,1792,388,1,131.13
7934,1103,551,2,43.8
7935,1961,9,1,12.56
7936,3497,59,3,83.91
7937,2454,589,1,46.08
7938,3465,92,2,105.82
7939,1494,178,1,85.93
7940,369,426,5,394.7
7941,379,500,3,15.12
7942,206,284,3,17.49
7943,3818,321,1,22.13
7944,1201,108,2,47.84
7945,1141,13,5,127.9
7946,939,466,1,16.1
7947,2133,550,1,10.98
7948,2544,583,3,113.46
7949,3208,528,10,210.7
7950,3857,261,6,47.7
7951,2245,213,2,104.28
7952,3666,2,1,17.49
7953,3309,288,8,289.36
7954,2919,173,1,18.6
7955,1103,545,5,8.5
7956,2188,108,2,47.84
7957,2267,534,9,53.82
7958,733,372,1,33.05
7959,1007,531,6,228.24
7960,3504,272,2,9.56
7961,2103,484,8,196.96
7962,2067,87,7,351.19
7963,553,27,2,12.7
7964,639,552,5,85.95
7965,3530,103,2,28.52
7966,2351,436,7,151.41
7967,1007,414,3,216.21
7968,451,344,5,60.5
7969,2622,525,1,9.36
7970,275,170,5,47.25
7971,3,359,3,83.22
7972,3273,64,2,12.14
7973,2255,4,2,184.22
7974,3641,129,3,66.57
7975,3864,407,3,20.73
7976,2366,282,9,350.46
7977,1660,175,8,211.92
7978,3838,131,3,12.78
7979,3515,399,1,17.91
7980,848,105,2,34.18
7981,3449,153,3,30.54
7982,3704,385,2,18.8
7983,1227,170,2,18.9
7984,1996,272,1,4.78
7985,883,310,3,49.23
7986,3074,453,3,22.5
7987,3238,141,5,126.1
7988,2659,30,7,105.0
7989,1002,235,1,171.39
7990,3702,44,2,29.72
7991,1636,504,2,70.54
7992,1522,286,7,19.95
7993,535,141,1,25.22
7994,1006,178,9,773.37
7995,3780,167,2,91.4
7996,218,576,2,4.4
7997,3634,574,2,32.26
7998,320,229,2,19.64
7999,3364,351,2,54.82
8000,166,235,10,1713.9
8001,3471,423,2,31.32
8002,1358,427,3,22.95
8003,680,425,1,38.3
8004,598,218,8,126.8
8005,1105,241,3,27.27
8006,896,30,2,30.0
8007,99,484,2,49.24
8008,3271,498,2,33.2
8009,2547,145,2,52.1
8010,209,535,8,83.76
8011,506,70,10,105.4
8012,1997,333,3,65.01
8013,149,570,3,42.39
8014,2985,171,8,66.0
8015,276,577,5,127.1
8016,3822,75,6,8.76
8017,2706,378,9,217.17
8018,2960,328,1,44.33
8019,583,183,5,34.4
8020,382,551,2,43.8
8021,1616,344,1,12.1
8022,1241,75,1,1.46
8023,797,412,1,6.52
8024,1711,89,5,59.15
8025,1749,551,2,43.8
8026,3753,487,1,10.52
8027,670,137,6,55.08
8028,2979,309,1,34.71
8029,898,182,1,8.52
8030,3789,66,1,77.96
8031,328,77,2,43.82
8032,2527,340,6,68.58
8033,3485,333,2,43.34
8034,2364,557,3,36.99
8035,1355,6,2,31.78
8036,2158,484,3,73.86
8037,3422,219,8,98.88
8038,2796,261,3,23.85
8039,3188,530,5,40.65
8040,3338,341,2,17.66
8041,1115,415,3,84.0
8042,1232,55,3,168.96
8043,1658,12,3,37.83
8044,1231,417,6,568.44
8045,437,407,8,55.28
8046,916,466,5,80.5
8047,3608,285,7,1186.71
8048,3708,153,1,10.18
8049,2857,369,2,44.3
8050,1691,318,7,103.11
8051,2321,538,1,13.67
8052,994,20,2,9.78
8053,3886,545,4,6.8
8054,3175,335,1,53.26
8055,1785,232,2,49.88
8056,631,500,1,5.04
8057,1368,486,4,19.36
8058,1262,128,2,22.8
8059,3801,485,8,75.44
8060,877,46,1,9.78
8061,1174,118,1,6.24
8062,1377,29,2,22.04
8063,2431,18,1,27.5
8064,413,494,3,25.47
8065,35,176,2,91.86
8066,2018,317,10,397.2
8067,3310,46,1,9.78
8068,211,415,1,28.0
8069,134,201,2,57.46
8070,2781,197,3,24.9
8071,1464,208,1,33.58
8072,166,244,2,95.48
8073,1353,34,3,20.91
8074,338,558,8,104.24
8075,1,249,5,586.9
8076,3234,413,2,8.66
8077,3376,90,4,134.24
8078,1095,523,3,31.05
8079,3428,135,3,24.03
8080,1166,443,2,5.08
8081,2483,199,5,106.45
8082,2636,88,8,223.2
8083,394,447,1,28.98
8084,2823,505,2,20.96
8085,3491,71,1,28.83
8086,2847,59,2,55.94
8087,1470,413,6,25.98
8088,1203,289,2,53.2
8089,1713,387,5,141.35
8090,3254,103,6,85.56
8091,2729,290,1,10.78
8092,1890,390,1,11.28
8093,151,459,3,34.65
8094,3585,190,1,4.42
8095,1839,374,3,157.26
8096,301,243,2,66.56
8097,2817,285,1,169.53
8098,2944,428,2,79.78
8099,503,192,9,425.61
8100,3861,187,3,96.72
8101,2408,266,3,17.31
8102,860,262,9,170.28
8103,139,256,2,24.76
8104,785,234,1,10.47
8105,129,457,10,180.5
8106,1033,62,2,33.36
8107,1899,385,2,18.8
8108,3211,396,6,75.36
8109,1842,82,2,57.42
8110,3053,544,7,594.37
8111,2697,116,3,81.45
8112,3556,259,1,31.31
8113,3561,219,6,74.16
8114,1704,512,2,38.2
8115,607,388,1,131.13
8116,984,465,2,35.9
8117,3921,549,1,29.11
8118,2953,489,1,108.54
8119,3158,366,2,26.9
8120,2914,379,3,538.29
8121,1528,327,1,63.95
8122,1978,351,8,219.28
8123,827,292,2,24.54
8124,2787,505,3,31.44
8125,3048,191,3,38.55
8126,1601,99,8,161.52
8127,2509,228,5,34.2
8128,1782,391,9,73.62
8129,3278,285,3,508.59
8130,2421,333,3,65.01
8131,3096,244,2,95.48
8132,1363,211,3,106.65
8133,2569,68,4,219.16
8134,1944,213,7,364.98
8135,3806,491,3,59.79
8136,2343,532,2,7.62
8137,3420,447,2,57.96
8138,1085,569,3,9.27
8139,3491,461,1,143.27
8140,2738,570,6,84.78
8141,1618,213,3,156.42
8142,939,438,2,10.1
8143,979,493,2,43.4
8144,196,315,10,741.0
8145,3291,270,3,68.67
8146,3850,362,3,279.03
8147,3558,502,10,1355.6
8148,3141,209,2,67.24
8149,3150,430,1,3.46
8150,2035,168,5,669.3
8151,2188,383,2,4.8
8152,3194,588,1,8.59
8153,3792,304,8,295.84
8154,2973,67,3,56.07
8155,2688,49,3,84.96
8156,1760,451,3,56.61
8157,1006,43,4,71.56
8158,408,296,3,30.15
8159,2995,359,3,83.22
8160,1198,159,2,12.2
8161,663,197,5,41.5
8162,2987,414,1,72.07
8163,3134,523,6,62.1
8164,2222,200,3,19.2
8165,281,195,1,23.88
8166,3577,205,1,5.06
8167,3906,462,2,41.62
8168,3954,228,2,13.68
8169,1383,411,3,122.76
8170,1906,441,2,58.98
8171,2737,156,1,9.83
8172,1460,150,6,162.18
8173,723,373,1,85.72
8174,2234,199,9,191.61
8175,75,338,8,116.48
8176,3295,248,10,104.5
8177,354,14,5,14.8
8178,598,461,3,429.81
8179,3340,23,1,21.49
8180,1961,384,10,118.7
8181,2587,53,2,20.42
8182,3496,443,2,5.08
8183,425,478,10,274.2
8184,3326,218,1,15.85
8185,779,560,2,26.36
8186,3169,532,3,11.43
8187,275,541,9,416.97
8188,929,425,10,383.0
8189,2025,137,2,18.36
8190,1587,422,2,232.4
8191,816,256,4,49.52
8192,1856,163,3,191.94
8193,1456,560,3,39.54
8194,3826,410,2,67.2
8195,1703,89,4,47.32
8196,3972,281,2,45.0
8197,350,109,1,25.99
8198,2436,282,1,38.94
8199,2429,348,2,9.84
8200,2268,141,9,226.98
8201,3120,401,3,12.24
8202,3322,63,3,19.92
8203,1299,267,3,308.28
8204,3368,48,1,57.81
8205,3518,511,2,52.64
8206,2724,557,5,61.65
8207,2851,527,2,7.9
8208,627,187,2,64.48
8209,305,87,6,301.02
8210,308,135,3,24.03
8211,1229,130,1,12.14
8212,1168,339,3,91.05
8213,382,46,8,78.24
8214,2470,35,1,45.72
8215,1485,78,2,29.78
8216,3146,565,1,66.77
8217,749,540,3,33.84
8218,3279,197,1,8.3
8219,1133,247,3,37.47
8220,3092,22,1,16.03
8221,3325,474,8,630.4
8222,3565,346,2,50.66
8223,3713,79,2,44.04
8224,412,530,10,81.3
8225,3813,126,2,359.1
8226,381,31,2,22.0
8227,3036,17,1,7.29
8228,387,102,8,105.52
8229,17,102,2,26.38
8230,175,59,2,55.94
8231,1663,74,2,192.06
8232,651,22,3,48.09
8233,3667,511,4,105.28
8234,1369,389,3,155.88
8235,3761,224,1,4.0
8236,2584,246,7,100.66
8237,895,147,5,29.15
8238,694,152,10,284.0
8239,3539,42,1,23.84
8240,1671,196,3,88.59
8241,3585,395,3,195.99
8242,3180,225,7,87.71
8243,2243,464,2,49.76
8244,865,296,2,20.1
8245,789,234,6,62.82
8246,1411,132,3,64.53
8247,1686,55,6,337.92
8248,1104,459,1,11.55
8249,2896,231,3,29.04
8250,2480,502,1,135.56
8251,1662,149,3,101.55
8252,1037,448,3,23.55
8253,756,397,8,28.96
8254,492,552,5,85.95
8255,543,587,5,63.45
8256,1024,298,9,245.79
8257,296,425,1,38.3
8258,3954,182,1,8.52
8259,2354,498,1,16.6
8260,2938,564,3,43.5
8261,57,109,2,51.98
8262,846,465,1,17.95
8263,2967,87,1,50.17
8264,3559,530,2,16.26
8265,1552,497,3,21.36
8266,1127,181,1,37.55
8267,3514,345,1,12.54
8268,1595,386,3,70.05
8269,3515,391,5,40.9
8270,2007,390,2,22.56
8271,1792,89,1,11.83
8272,1775,421,1,157.71
8273,3201,450,4,27.84
8274,3066,418,2,45.1
8275,835,207,2,67.24
8276,577,349,1,9.79
8277,1746,231,7,67.76
8278,3219,91,4,88.52
8279,2403,270,2,45.78
8280,2639,114,1,235.86
8281,2820,40,10,244.6
8282,1954,2,6,104.94
8283,658,254,2,112.8
8284,3707,212,1,62.52
8285,2643,39,1,5.32
8286,3886,524,3,106.62
8287,3826,11,2,25.28
8288,2955,238,2,48.4
8289,2826,247,3,37.47
8290,2116,141,9,226.98
8291,1654,207,3,100.86
8292,3921,370,5,46.35
8293,3682,499,1,8.37
8294,3104,472,8,16.08
8295,3506,594,3,84.12
8296,3776,456,2,18.18
8297,2165,225,1,12.53
8298,1341,526,10,33.0
8299,2269,257,2,142.6
8300,6,434,1,41.16
8301,445,230,9,356.67
8302,3131,395,3,195.99
8303,3296,297,1,49.38
8304,2576,472,3,6.03
8305,2316,206,1,7.86
8306,1557,325,1,7.34
8307,3647,349,1,9.79
8308,3514,470,2,22.58
8309,3109,156,2,19.66
8310,2020,352,3,263.49
8311,68,518,1,7.56
8312,2315,462,5,104.05
8313,1683,456,5,45.45
8314,1914,8,3,129.81
8315,298,140,3,17.61
8316,1808,149,5,169.25
8317,3023,421,2,315.42
8318,397,462,1,20.81
8319,3761,448,1,7.85
8320,1149,411,2,81.84
8321,3659,560,2,26.36
8322,3783,175,1,26.49
8323,384,169,10,157.1
8324,2451,253,3,503.1
8325,3844,367,4,100.52
8326,1950,206,3,23.58
8327,685,216,3,128.7
8328,2985,146,2,87.8
8329,3347,475,10,1040.6
8330,1687,410,4,134.4
8331,364,171,1,8.25
8332,3789,269,1,12.94
8333,1750,345,2,25.08
8334,3086,293,3,33.42
8335,673,9,1,12.56
8336,2570,369,3,66.45
8337,1128,249,1,117.38
8338,960,141,9,226.98
8339,735,330,1,37.65
8340,810,265,2,31.2
8341,251,384,1,11.87
8342,2534,510,1,8.75
8343,2973,492,5,441.15
8344,1502,160,2,77.46
8345,3420,18,1,27.5
8346,2818,18,1,27.5
8347,1941,46,1,9.78
8348,1535,59,1,27.97
8349,2804,294,7,328.79
8350,445,583,1,37.82
8351,868,292,2,24.54
8352,445,26,3,67.32
8353,3329,510,3,26.25
8354,2131,223,9,359.1
8355,2175,589,8,368.64
8356,3683,300,8,301.6
8357,1352,218,5,79.25
8358,3395,66,8,623.68
8359,2706,553,2,129.14
8360,1741,14,2,5.92
8361,1144,522,3,103.74
8362,878,324,10,1627.8
8363,3162,485,5,47.15
8364,1663,140,3,17.61
8365,1905,97,10,270.1
8366,2382,320,3,52.89
8367,520,56,5,254.85
8368,3019,26,10,224.4
8369,464,577,2,50.84
8370,3725,121,3,132.9
8371,3022,399,4,71.64
8372,2122,142,1,74.23
8373,3273,252,1,50.29
8374,2083,451,8,150.96
8375,3623,21,3,260.94
8376,2263,456,3,27.27
8377,2202,102,2,26.38
8378,1361,387,1,28.27
8379,181,252,1,50.29
8380,573,119,5,314.9
8381,2863,162,3,132.39
8382,606,44,1,14.86
8383,1730,548,8,131.12
8384,329,163,6,383.88
8385,1888,143,2,8.04
8386,3471,344,1,12.1
8387,3136,222,1,3.1
8388,3176,285,1,169.53
8389,3535,7,4,389.76
8390,343,583,3,113.46
8391,3310,453,1,7.5
8392,339,342,2,51.26
8393,3904,87,7,351.19
8394,3210,192,9,425.61
8395,1522,443,3,7.62
8396,3066,206,4,31.44
8397,2946,559,2,59.6
8398,1282,484,1,24.62
8399,3256,418,9,202.95
8400,1188,167,6,274.2
8401,653,88,1,27.9
8402,2460,359,3,83.22
8403,1953,333,3,65.01
8404,3729,42,5,119.2
8405,720,45,6,27.48
8406,2054,246,1,14.38
8407,1287,216,1,42.9
8408,2078,430,1,3.46
8409,181,7,1,97.44
8410,2712,413,1,4.33
8411,1548,334,2,20.4
8412,364,189,3,25.83
8413,1127,82,2,57.42
8414,1548,457,1,18.05
8415,1692,289,2,53.2
8416,2096,597,2,30.66
8417,1514,583,2,75.64
8418,1271,52,10,136.7
8419,2363,509,1,21.08
8420,2264,426,9,710.46
8421,1925,520,1,42.58
8422,985,133,3,20.82
8423,2287,218,2,31.7
8424,3222,287,10,172.6
8425,2558,29,10,110.2
8426,3788,534,1,5.98
8427,265,219,1,12.36
8428,3802,333,2,43.34
8429,1036,435,4,360.92
8430,3647,179,3,46.26
8431,3025,289,3,79.8
8432,3004,344,3,36.3
8433,727,365,2,80.1
8434,2042,528,5,105.35
8435,2113,348,3,14.76
8436,3129,440,3,57.0
8437,263,94,1,14.47
8438,635,16,1,11.45
8439,2854,40,3,73.38
8440,1209,411,8,327.36
8441,2341,69,3,86.52
8442,2993,36,2,11.84
8443,650,11,2,25.28
8444,3099,273,6,385.62
8445,2959,215,8,117.2
8446,1765,21,2,173.96
8447,3936,35,4,182.88
8448,1893,583,10,378.2
8449,1599,405,3,38.43
8450,1597,354,2,34.24
8451,3104,334,1,10.2
8452,765,441,1,29.49
8453,2954,505,2,20.96
8454,2227,433,2,30.68
8455,786,130,9,109.26
8456,96,541,2,92.66
8457,1546,11,2,25.28
8458,3536,34,3,20.91
8459,3933,520,8,340.64
8460,3754,326,10,59.6
8461,926,323,6,53.16
8462,989,7,3,292.32
8463,2125,323,2,17.72
8464,1359,583,5,189.1
8465,1908,315,3,222.3
8466,253,579,2,9.16
8467,154,504,3,105.81
8468,236,180,6,1829.76
8469,979,149,1,33.85
8470,856,156,10,98.3
8471,1455,374,3,157.26
8472,1056,481,3,53.01
8473,501,149,1,33.85
8474,3305,271,1,84.88
8475,369,539,3,164.82
8476,1863,440,3,57.0
8477,3599,352,8,702.64
8478,198,570,1,14.13
8479,988,291,3,48.93
8480,2781,528,1,21.07
8481,552,20,2,9.78
8482,925,429,2,115.76
8483,3502,347,1,4.72
8484,3917,391,3,24.54
8485,3119,292,2,24.54
8486,1595,541,3,138.99
8487,3516,371,3,61.74
8488,2951,214,4,154.12
8489,44,504,5,176.35
8490,3361,341,1,8.83
8491,2401,113,2,42.66
8492,459,411,3,122.76
8493,2146,515,5,56.4
8494,2820,80,2,5.5
8495,2609,409,6,135.9
8496,2988,53,3,30.63
8497,491,526,7,23.1
8498,3755,226,3,179.04
8499,2786,221,2,406.6
8500,2498,433,5,76.7
8501,3629,594,2,56.08
8502,2473,21,1,86.98
8503,3567,121,3,132.9
8504,1175,282,2,77.88
8505,926,297,3,148.14
8506,1956,432,1,2.61
8507,2403,407,2,13.82
8508,798,133,3,20.82
8509,646,165,8,421.04
8510,2466,84,1,11.96
8511,984,253,2,335.4
8512,1384,456,1,9.09
8513,1046,251,9,51.21
8514,3056,512,6,114.6
8515,533,364,2,60.04
8516,3853,366,10,134.5
8517,1503,121,2,88.6
8518,974,178,2,171.86
8519,1756,577,3,76.26
